,owid__Unnamed: 0,owid__iso_code,owid__continent,owid__location,owid__date,owid__total_cases,owid__new_cases,owid__new_cases_smoothed,owid__total_deaths,owid__new_deaths,owid__new_deaths_smoothed,owid__total_cases_per_million,owid__new_cases_per_million,owid__new_cases_smoothed_per_million,owid__total_deaths_per_million,owid__new_deaths_per_million,owid__new_deaths_smoothed_per_million,owid__reproduction_rate,owid__icu_patients,owid__icu_patients_per_million,owid__hosp_patients,owid__hosp_patients_per_million,owid__weekly_icu_admissions,owid__weekly_icu_admissions_per_million,owid__weekly_hosp_admissions,owid__weekly_hosp_admissions_per_million,owid__new_tests,owid__total_tests,owid__total_tests_per_thousand,owid__new_tests_per_thousand,owid__new_tests_smoothed,owid__new_tests_smoothed_per_thousand,owid__positive_rate,owid__tests_per_case,owid__tests_units,owid__total_vaccinations,owid__people_vaccinated,owid__people_fully_vaccinated,owid__total_boosters,owid__new_vaccinations,owid__new_vaccinations_smoothed,owid__total_vaccinations_per_hundred,owid__people_vaccinated_per_hundred,owid__people_fully_vaccinated_per_hundred,owid__total_boosters_per_hundred,owid__new_vaccinations_smoothed_per_million,owid__stringency_index,owid__population,owid__population_density,owid__median_age,owid__aged_65_older,owid__aged_70_older,owid__gdp_per_capita,owid__extreme_poverty,owid__cardiovasc_death_rate,owid__diabetes_prevalence,owid__female_smokers,owid__male_smokers,owid__handwashing_facilities,owid__hospital_beds_per_thousand,owid__life_expectancy,owid__human_development_index,owid__excess_mortality_cumulative_absolute,owid__excess_mortality_cumulative,owid__excess_mortality,owid__excess_mortality_cumulative_per_million,who__Unnamed: 0,who__Date_reported,who__Country_code,who__Country,who__WHO_region,who__New_cases,who__Cumulative_cases,who__New_deaths,who__Cumulative_deaths,date,country,max_new_deaths,max_new_cases,max_new_deaths_ma7,max_new_deaths_ma14
41683,41683.0,DEU,Europe,germany,2021-03-08,2513784.0,5129.0,8316.429,72236.0,252.0,246.0,29961.5,61.132,99.123,860.973,3.004,2.932,1.13,2857.0,34.052,,,,,,,,,,,167340.0,1.995,,,tests performed,8102697.0,5483378.0,2619346.0,13.0,238069.0,225385.0,9.66,6.54,3.12,0.0,2686.0,77.78,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,,49940.0,2021-03-08,DE,germany,EURO,5011.0,2505193.0,34.0,71934.0,2021-03-08,germany,252.0,5129.0,302.3,346.2857142857143
41684,41684.0,DEU,Europe,germany,2021-03-09,2520618.0,6834.0,8365.286,72534.0,298.0,229.714,30042.954,81.454,99.705,864.524,3.552,2.738,1.14,2776.0,33.087,,,,,,,,,,,169928.0,2.025,,,tests performed,8355530.0,5681408.0,2674148.0,14.0,252833.0,230101.0,9.96,6.77,3.19,0.0,2743.0,77.78,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,,49941.0,2021-03-09,DE,germany,EURO,4252.0,2509445.0,255.0,72189.0,2021-03-09,germany,298.0,6834.0,295.2,337.42857142857144
41685,41685.0,DEU,Europe,germany,2021-03-10,2541781.0,21163.0,9838.286,72858.0,324.0,224.714,30295.193,252.239,117.261,868.386,3.862,2.678,1.17,2727.0,32.503,,,,,,,,,,,172515.0,2.056,,,tests performed,8645280.0,5903846.0,2741459.0,16.0,289750.0,236019.0,10.3,7.04,3.27,0.0,2813.0,77.78,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,,49942.0,2021-03-10,DE,germany,EURO,9146.0,2518591.0,300.0,72489.0,2021-03-10,germany,324.0,21163.0,311.9,330.42857142857144
41686,41686.0,DEU,Europe,germany,2021-03-11,2546526.0,4745.0,8888.571,73120.0,262.0,223.714,30351.749,56.555,105.942,871.509,3.123,2.666,1.16,2748.0,32.753,,,,,,,,,,,175102.0,2.087,,,tests performed,8930232.0,6127989.0,2802267.0,17.0,284952.0,241636.0,10.64,7.3,3.34,0.0,2880.0,77.78,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,,49943.0,2021-03-11,DE,germany,EURO,14356.0,2532947.0,321.0,72810.0,2021-03-11,germany,321.0,14356.0,307.8,325.85714285714283
41687,41687.0,DEU,Europe,germany,2021-03-12,2559296.0,12770.0,9344.143,73348.0,228.0,213.714,30503.953,152.204,111.372,874.226,2.718,2.547,1.18,2747.0,32.741,,,,,,,,,,,177690.0,2.118,,,tests performed,9257639.0,6384414.0,2873249.0,17.0,327407.0,249064.0,11.03,7.61,3.42,0.0,2969.0,77.78,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,,49944.0,2021-03-12,DE,germany,EURO,12834.0,2545781.0,252.0,73062.0,2021-03-12,germany,252.0,12834.0,291.8,301.2857142857143
41688,41688.0,DEU,Europe,germany,2021-03-13,2569864.0,10568.0,9673.286,73369.0,21.0,202.571,30629.911,125.959,115.295,874.477,0.25,2.414,1.2,2713.0,32.336,,,,,,,,,,,180277.0,2.149,,,tests performed,9498718.0,6575239.0,2923503.0,17.0,241079.0,254547.0,11.32,7.84,3.48,0.0,3034.0,77.78,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,,49945.0,2021-03-13,DE,germany,EURO,12674.0,2558455.0,239.0,73301.0,2021-03-13,germany,239.0,12674.0,273.9,292.0
41689,41689.0,DEU,Europe,germany,2021-03-14,2578842.0,8978.0,10026.714,73463.0,94.0,211.286,30736.919,107.008,119.507,875.597,1.12,2.518,1.22,2767.0,32.98,,,,,3841.597,45.788,,47571571.0,567.0,,182864.0,2.18,0.067,14.9,tests performed,9669048.0,6709942.0,2959128.0,19.0,170330.0,257774.0,11.52,8.0,3.53,0.0,3072.0,77.78,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,37106.1,3.15,-15.03,442.26330982099,49946.0,2021-03-14,DE,germany,EURO,10790.0,2569245.0,70.0,73371.0,2021-03-14,germany,94.0,10790.0,247.4,287.5
41690,41690.0,DEU,Europe,germany,2021-03-15,2585385.0,6543.0,10228.714,73701.0,238.0,209.286,30814.904,77.985,121.915,878.434,2.837,2.494,1.23,2825.0,33.671,,,,,,,,,,,184706.0,2.201,,,tests performed,9917685.0,6899439.0,3018268.0,19.0,248637.0,259284.0,11.82,8.22,3.6,0.0,3090.0,77.78,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,,49947.0,2021-03-15,DE,germany,EURO,6604.0,2575849.0,47.0,73418.0,2021-03-15,germany,238.0,6604.0,241.4,278.64285714285717
41691,41691.0,DEU,Europe,germany,2021-03-16,2603064.0,17679.0,11778.0,73952.0,251.0,202.571,31025.618,210.714,140.381,881.425,2.992,2.414,1.24,2844.0,33.897,,,,,,,,,,,186549.0,2.223,,,tests performed,10097013.0,7010580.0,3086455.0,19.0,179328.0,248783.0,12.03,8.36,3.68,0.0,2965.0,77.78,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,,49948.0,2021-03-16,DE,germany,EURO,5480.0,2581329.0,238.0,73656.0,2021-03-16,germany,251.0,17679.0,236.5,267.14285714285717
41692,41692.0,DEU,Europe,germany,2021-03-17,2610769.0,7705.0,9855.429,74043.0,91.0,169.286,31117.453,91.835,117.466,882.51,1.085,2.018,1.23,2849.0,33.957,,,,,,,,,,,188391.0,2.245,,,tests performed,10302595.0,7135243.0,3167374.0,19.0,205582.0,236759.0,12.28,8.5,3.78,0.0,2822.0,77.78,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,,49949.0,2021-03-17,DE,germany,EURO,13435.0,2594764.0,249.0,73905.0,2021-03-17,germany,249.0,13435.0,251.8,255.07142857142858
41693,41693.0,DEU,Europe,germany,2021-03-18,2639258.0,28489.0,13247.429,74402.0,359.0,183.143,31457.011,339.557,157.895,886.789,4.279,2.183,1.26,2887.0,34.41,,,,,,,,,,,190233.0,2.267,,,tests performed,10496408.0,7253474.0,3242956.0,19.0,193813.0,223739.0,12.51,8.65,3.87,0.0,2667.0,77.78,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,,49950.0,2021-03-18,DE,germany,EURO,17504.0,2612268.0,227.0,74132.0,2021-03-18,germany,359.0,28489.0,262.5,255.07142857142858
41694,41694.0,DEU,Europe,germany,2021-03-19,2654734.0,15476.0,13634.0,74608.0,206.0,180.0,31641.467,184.457,162.502,889.244,2.455,2.145,1.24,2938.0,35.018,,,,,,,,,,,192075.0,2.289,,,tests performed,10742051.0,7414689.0,3327383.0,20.0,245643.0,212059.0,12.8,8.84,3.97,0.0,2528.0,77.78,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,,49951.0,2021-03-19,DE,germany,EURO,17482.0,2629750.0,226.0,74358.0,2021-03-19,germany,226.0,17482.0,255.3,249.92857142857142
41695,41695.0,DEU,Europe,germany,2021-03-20,2669233.0,14499.0,14195.571,74706.0,98.0,191.0,31814.279,172.812,169.195,890.412,1.168,2.277,1.23,2945.0,35.101,,,,,,,,,,,193917.0,2.311,,,tests performed,10962726.0,7582125.0,3380621.0,21.0,220675.0,209144.0,13.07,9.04,4.03,0.0,2493.0,75.0,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,,49952.0,2021-03-20,DE,germany,EURO,16033.0,2645783.0,207.0,74565.0,2021-03-20,germany,207.0,16033.0,243.6,243.28571428571428
41696,41696.0,DEU,Europe,germany,2021-03-21,2670001.0,768.0,13022.714,74756.0,50.0,184.714,31823.433,9.154,155.216,891.008,0.596,2.202,1.21,3044.0,36.281,,,,,4363.158,52.004,,48941885.0,583.333,,195759.0,2.333,0.079,12.7,tests performed,11127521.0,7708704.0,3418838.0,21.0,164795.0,208353.0,13.26,9.19,4.07,0.0,2483.0,75.0,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,34467.4,2.87,-12.6,410.812950025036,49953.0,2021-03-21,DE,germany,EURO,13733.0,2659516.0,99.0,74664.0,2021-03-21,germany,99.0,13733.0,221.4,243.5
41697,41697.0,DEU,Europe,germany,2021-03-22,2678262.0,8261.0,13268.143,75009.0,253.0,186.857,31921.895,98.462,158.141,894.024,3.015,2.227,1.22,3139.0,37.413,,,,,,,,,,,196745.0,2.345,,,tests performed,11397287.0,7901927.0,3495378.0,24.0,269766.0,211372.0,13.58,9.42,4.17,0.0,2519.0,75.0,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,,49954.0,2021-03-22,DE,germany,EURO,7709.0,2667225.0,50.0,74714.0,2021-03-22,germany,253.0,8261.0,221.5,243.57142857142858
41698,41698.0,DEU,Europe,germany,2021-03-23,2699231.0,20969.0,13738.143,75255.0,246.0,186.143,32171.822,249.927,163.743,896.956,2.932,2.219,1.22,3156.0,37.616,,,,,,,,,,,197731.0,2.357,,,tests performed,11698726.0,8119160.0,3579585.0,24.0,301439.0,228816.0,13.94,9.68,4.27,0.0,2727.0,75.0,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,,49955.0,2021-03-23,DE,germany,EURO,7485.0,2674710.0,250.0,74964.0,2021-03-23,germany,250.0,20969.0,222.6,240.14285714285714
41699,41699.0,DEU,Europe,germany,2021-03-24,2722988.0,23757.0,16031.286,75484.0,229.0,205.857,32454.979,283.157,191.075,899.685,2.729,2.454,1.22,3196.0,38.093,,,,,,,,,,,198717.0,2.368,,,tests performed,12038663.0,8369582.0,3669102.0,24.0,339937.0,248010.0,14.35,9.98,4.37,0.0,2956.0,75.0,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,,49956.0,2021-03-24,DE,germany,EURO,15813.0,2690523.0,248.0,75212.0,2021-03-24,germany,248.0,23757.0,238.0,234.71428571428572
41700,41700.0,DEU,Europe,germany,2021-03-25,2744608.0,21620.0,15050.0,75669.0,185.0,181.0,32712.665,257.686,179.379,901.89,2.205,2.157,1.2,3249.0,38.724,,,,,,,,,,,199703.0,2.38,,,tests performed,12372170.0,8621870.0,3750321.0,25.0,333507.0,267966.0,14.75,10.28,4.47,0.0,3194.0,75.0,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,,49957.0,2021-03-25,DE,germany,EURO,22657.0,2713180.0,228.0,75440.0,2021-03-25,germany,228.0,22657.0,237.0,228.07142857142858
41701,41701.0,DEU,Europe,germany,2021-03-26,2765297.0,20689.0,15794.714,75828.0,159.0,174.286,32959.255,246.59,188.255,903.785,1.895,2.077,1.19,3322.0,39.595,,,,,,,,,,,200688.0,2.392,,,tests performed,12747353.0,8908139.0,3839236.0,26.0,375183.0,286472.0,15.19,10.62,4.58,0.0,3414.0,75.0,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,,49958.0,2021-03-26,DE,germany,EURO,21573.0,2734753.0,183.0,75623.0,2021-03-26,germany,183.0,21573.0,230.2,223.14285714285714
41702,41702.0,DEU,Europe,germany,2021-03-27,2782925.0,17628.0,16241.714,75915.0,87.0,172.714,33169.361,210.106,193.583,904.822,1.037,2.059,1.17,3379.0,40.274,,,,,,,,,,,201674.0,2.404,,,tests performed,13029168.0,9127556.0,3901636.0,26.0,281815.0,295206.0,15.53,10.88,4.65,0.0,3519.0,75.0,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,,49959.0,2021-03-27,DE,germany,EURO,20472.0,2755225.0,157.0,75780.0,2021-03-27,germany,157.0,20472.0,221.0,217.28571428571428
41703,41703.0,DEU,Europe,germany,2021-03-28,2784652.0,1727.0,16378.714,75959.0,44.0,171.857,33189.945,20.584,195.216,905.347,0.524,2.048,1.15,3444.0,41.049,,,,,5061.264,60.325,,50360506.0,600.241,,202660.0,2.415,0.093,10.8,tests performed,13225839.0,9270969.0,3954895.0,26.0,196671.0,299760.0,15.76,11.05,4.71,0.0,3573.0,75.0,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,32746.3,2.68,-8.57,390.299358390968,49960.0,2021-03-28,DE,germany,EURO,17176.0,2772401.0,90.0,75870.0,2021-03-28,germany,90.0,17176.0,194.1,217.0
41704,41704.0,DEU,Europe,germany,2021-03-29,2794949.0,10297.0,16669.571,76139.0,180.0,161.429,33312.674,122.729,198.683,907.492,2.145,1.924,1.14,3559.0,42.419,,,,,,,,,,,197847.0,2.358,,,tests performed,13532211.0,9488471.0,4043765.0,26.0,306372.0,304989.0,16.13,11.31,4.82,0.0,3635.0,75.0,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,,49961.0,2021-03-29,DE,germany,EURO,9872.0,2782273.0,43.0,75913.0,2021-03-29,germany,180.0,10297.0,189.5,212.85714285714286
41705,41705.0,DEU,Europe,germany,2021-03-30,2818630.0,23681.0,17057.0,76389.0,250.0,162.0,33594.925,282.251,203.3,910.472,2.98,1.931,1.13,3588.0,42.765,,,,,,,,,,,193033.0,2.301,,,tests performed,13862048.0,9725441.0,4136630.0,28.0,329837.0,309046.0,16.52,11.59,4.93,0.0,3683.0,75.0,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,,49962.0,2021-03-30,DE,germany,EURO,9549.0,2791822.0,180.0,76093.0,2021-03-30,germany,250.0,23681.0,193.8,212.78571428571428
41706,41706.0,DEU,Europe,germany,2021-03-31,2843644.0,25014.0,17236.571,76589.0,200.0,157.857,33893.064,298.139,205.441,912.855,2.384,1.881,1.11,3668.0,43.718,,,,,,,,,,,188220.0,2.243,,,tests performed,14199428.0,9960959.0,4238491.0,29.0,337380.0,308681.0,16.92,11.87,5.05,0.0,3679.0,75.0,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,,49963.0,2021-03-31,DE,germany,EURO,17051.0,2808873.0,249.0,76342.0,2021-03-31,germany,249.0,25014.0,208.8,212.78571428571428
41707,41707.0,DEU,Europe,germany,2021-04-01,2866323.0,22679.0,17387.857,76823.0,234.0,164.857,34163.372,270.308,207.244,915.644,2.789,1.965,1.09,3719.0,44.326,,,,,,,,,,,183407.0,2.186,,,tests performed,14527483.0,10197777.0,4329728.0,29.0,328055.0,307902.0,17.32,12.15,5.16,0.0,3670.0,75.0,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,,49964.0,2021-04-01,DE,germany,EURO,24300.0,2833173.0,201.0,76543.0,2021-04-01,germany,234.0,24300.0,206.9,203.85714285714286
41708,41708.0,DEU,Europe,germany,2021-04-02,2882356.0,16033.0,16722.714,76940.0,117.0,158.857,34354.467,191.095,199.316,917.039,1.395,1.893,1.07,3839.0,45.757,,,,,,,,,,,178593.0,2.129,,,tests performed,14753573.0,10355783.0,4397811.0,30.0,226090.0,286603.0,17.58,12.34,5.24,0.0,3416.0,75.0,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,,49965.0,2021-04-02,DE,germany,EURO,21888.0,2855061.0,232.0,76775.0,2021-04-02,germany,232.0,21888.0,205.1,204.28571428571428
41709,41709.0,DEU,Europe,germany,2021-04-03,2886029.0,3673.0,14729.143,77010.0,70.0,156.429,34398.246,43.778,175.555,917.873,0.834,1.864,1.06,3905.0,46.543,,,,,,,,,,,173780.0,2.071,,,tests performed,14985986.0,10523556.0,4462451.0,30.0,232413.0,279545.0,17.86,12.54,5.32,0.0,3332.0,75.0,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,,49966.0,2021-04-03,DE,germany,EURO,18129.0,2873190.0,120.0,76895.0,2021-04-03,germany,120.0,18129.0,192.3,198.07142857142858
41710,41710.0,DEU,Europe,germany,2021-04-04,2896329.0,10300.0,15953.857,77060.0,50.0,157.286,34521.01,122.765,190.152,918.469,0.596,1.875,1.07,4047.0,48.236,,,,,5560.631,66.277,,51543273.0,614.338,,168967.0,2.014,0.109,9.2,tests performed,15179294.0,10666394.0,4512921.0,30.0,193308.0,279065.0,18.09,12.71,5.38,0.0,3326.0,75.0,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,31804.4,2.57,-4.85,379.072961342494,49967.0,2021-04-04,DE,germany,EURO,12196.0,2885386.0,68.0,76963.0,2021-04-04,germany,68.0,12196.0,176.3,195.85714285714286
41711,41711.0,DEU,Europe,germany,2021-04-05,2902309.0,5980.0,15337.143,77136.0,76.0,142.429,34592.285,71.275,182.802,919.375,0.906,1.698,1.08,4152.0,49.487,,,,,,,,,,,168791.0,2.012,,,tests performed,15427655.0,10844428.0,4583244.0,34.0,248361.0,270778.0,18.39,12.93,5.46,0.0,3227.0,75.0,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,,49968.0,2021-04-05,DE,germany,EURO,8497.0,2893883.0,50.0,77013.0,2021-04-05,germany,76.0,8497.0,165.6,183.21428571428572
41712,41712.0,DEU,Europe,germany,2021-04-06,2909902.0,7593.0,13038.857,77245.0,109.0,122.286,34682.785,90.5,155.409,920.674,1.299,1.458,1.09,4342.0,51.752,,,,,,,,,,,168614.0,2.01,,,tests performed,15801949.0,11123844.0,4678119.0,39.0,374294.0,277129.0,18.83,13.26,5.58,0.0,3303.0,75.0,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,,49969.0,2021-04-06,DE,germany,EURO,6885.0,2900768.0,90.0,77103.0,2021-04-06,germany,109.0,7593.0,160.8,173.14285714285714
41713,41713.0,DEU,Europe,germany,2021-04-07,2940279.0,30377.0,13805.0,77755.0,510.0,166.571,35044.845,362.06,164.54,926.753,6.079,1.985,1.13,4428.0,52.777,,,,,,,,,,,168438.0,2.008,,,tests performed,16470856.0,11696242.0,4774627.0,40.0,668907.0,324490.0,19.63,13.94,5.69,0.0,3868.0,75.0,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,,49970.0,2021-04-07,DE,germany,EURO,9677.0,2910445.0,298.0,77401.0,2021-04-07,germany,510.0,30377.0,202.8,191.85714285714286
41714,41714.0,DEU,Europe,germany,2021-04-08,2966789.0,26510.0,14352.286,78049.0,294.0,175.143,35360.815,315.97,171.063,930.257,3.504,2.088,1.15,4461.0,53.17,,,,,,,,,,,168262.0,2.005,,,tests performed,17170814.0,12308323.0,4862501.0,43.0,699958.0,377619.0,20.47,14.67,5.8,0.0,4501.0,75.0,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,,49971.0,2021-04-08,DE,germany,EURO,20407.0,2930852.0,306.0,77707.0,2021-04-08,germany,306.0,26510.0,215.4,197.42857142857142
41715,41715.0,DEU,Europe,germany,2021-04-09,2990724.0,23935.0,15481.143,78295.0,246.0,193.571,35646.093,285.278,184.518,933.189,2.932,2.307,1.15,4501.0,53.647,,,,,,,,,,,168086.0,2.003,,,tests performed,17804026.0,12852413.0,4951624.0,43.0,633212.0,435779.0,21.22,15.32,5.9,0.0,5194.0,75.0,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,,49972.0,2021-04-09,DE,germany,EURO,25464.0,2956316.0,296.0,78003.0,2021-04-09,germany,296.0,25464.0,220.0,205.5
41716,41716.0,DEU,Europe,germany,2021-04-10,3009452.0,18728.0,17631.857,78402.0,107.0,198.857,35869.31,223.217,210.152,934.464,1.275,2.37,1.15,4517.0,53.838,,,,,,,,,,,167910.0,2.001,,,tests performed,18177052.0,13160303.0,5016760.0,43.0,373026.0,455867.0,21.67,15.69,5.98,0.0,5433.0,75.0,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,,49973.0,2021-04-10,DE,germany,EURO,24097.0,2980413.0,246.0,78249.0,2021-04-10,germany,246.0,24097.0,219.7,211.85714285714286
41717,41717.0,DEU,Europe,germany,2021-04-11,3012158.0,2706.0,16547.0,78500.0,98.0,205.714,35901.562,32.253,197.222,935.632,1.168,2.452,1.14,4566.0,54.422,,,,,5791.651,69.03,,52717409.0,628.333,,167734.0,1.999,0.12,8.3,tests performed,18441324.0,13374155.0,5067180.0,43.0,264272.0,466004.0,21.98,15.94,6.04,0.0,5554.0,75.0,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,31626.1,2.51,-0.94,376.947824285754,49974.0,2021-04-11,DE,germany,EURO,17855.0,2998268.0,104.0,78353.0,2021-04-11,germany,104.0,17855.0,206.7,212.85714285714286
41718,41718.0,DEU,Europe,germany,2021-04-12,3024604.0,12446.0,17470.714,78796.0,296.0,237.143,36049.905,148.342,208.231,939.16,3.528,2.826,1.15,4642.0,55.327,,,,,,,,,,,170645.0,2.034,,,tests performed,18860670.0,13717036.0,5143644.0,45.0,419346.0,490431.0,22.48,16.35,6.13,0.0,5845.0,75.0,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,,49975.0,2021-04-12,DE,germany,EURO,13245.0,3011513.0,99.0,78452.0,2021-04-12,germany,296.0,13245.0,213.1,221.14285714285714
41719,41719.0,DEU,Europe,germany,2021-04-13,3054025.0,29421.0,20589.0,79137.0,341.0,270.286,36400.57,350.665,245.398,943.225,4.064,3.222,1.15,4668.0,55.637,,,,,,,,,,,173557.0,2.069,,,tests performed,19438336.0,14220913.0,5217431.0,47.0,577666.0,519484.0,23.17,16.95,6.22,0.0,6192.0,75.0,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,,49976.0,2021-04-13,DE,germany,EURO,10810.0,3022323.0,294.0,78746.0,2021-04-13,germany,341.0,29421.0,235.2,227.64285714285714
41720,41720.0,DEU,Europe,germany,2021-04-14,3085142.0,31117.0,20694.714,79427.0,290.0,238.857,36771.45,370.88,246.658,946.681,3.456,2.847,1.14,4653.0,55.459,,,,,,,,,,,176469.0,2.103,,,tests performed,20214714.0,14913941.0,5300779.0,49.0,776378.0,534837.0,24.09,17.78,6.32,0.0,6375.0,75.0,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,,49977.0,2021-04-14,DE,germany,EURO,21693.0,3044016.0,342.0,79088.0,2021-04-14,germany,342.0,31117.0,262.6,234.28571428571428
41721,41721.0,DEU,Europe,germany,2021-04-15,3110252.0,25110.0,20494.714,79672.0,245.0,231.857,37070.733,299.283,244.274,949.601,2.92,2.763,1.12,4658.0,55.518,,,,,,,,,,,179381.0,2.138,,,tests performed,20896537.0,15525343.0,5371201.0,49.0,681823.0,532246.0,24.91,18.5,6.4,0.0,6344.0,75.0,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,,49978.0,2021-04-15,DE,germany,EURO,29426.0,3073442.0,293.0,79381.0,2021-04-15,germany,293.0,29426.0,284.3,238.5
41722,41722.0,DEU,Europe,germany,2021-04-16,3134108.0,23856.0,20483.429,79894.0,222.0,228.429,37355.07,284.337,244.14,952.247,2.646,2.723,1.11,4714.0,56.186,,,,,,,,,,,182292.0,2.173,,,tests performed,21494652.0,16049105.0,5445552.0,51.0,598115.0,527232.0,25.62,19.13,6.49,0.0,6284.0,75.0,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,,49979.0,2021-04-16,DE,germany,EURO,25831.0,3099273.0,247.0,79628.0,2021-04-16,germany,247.0,25831.0,298.1,239.57142857142858
41723,41723.0,DEU,Europe,germany,2021-04-17,3154305.0,20197.0,20693.286,79971.0,77.0,224.143,37595.796,240.726,246.641,953.165,0.918,2.672,1.09,4760.0,56.734,,,,,,,,,,,185204.0,2.207,,,tests performed,21861116.0,16358874.0,5502246.0,52.0,366464.0,526295.0,26.06,19.5,6.56,0.0,6273.0,75.0,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,,49980.0,2021-04-17,DE,germany,EURO,23804.0,3123077.0,219.0,79847.0,2021-04-17,germany,219.0,23804.0,269.0,246.64285714285714
